1.0	5524.0	150208.0	155731.0	150207.0
5525.0	296626.0	155734.0	446835.0	150209.0
396627.0	1020354.0	493387.0	1117114.0	96760.0
1020355.0	1020369.0	1117116.0	1117130.0	96761.0
1020371.0	1020501.0	1117131.0	1117261.0	96760.0
1020502.0	1020530.0	1117263.0	1117291.0	96761.0
1020531.0	1020819.0	1117293.0	1117581.0	96762.0
1020820.0	1020874.0	1117583.0	1117637.0	96763.0
1020875.0	1020902.0	1117639.0	1117666.0	96764.0
1020903.0	1020930.0	1117668.0	1117695.0	96765.0
1020931.0	1020936.0	1117697.0	1117702.0	96766.0
1020937.0	1020964.0	1117704.0	1117731.0	96767.0
1020965.0	1021021.0	1117733.0	1117789.0	96768.0
1021022.0	1021087.0	1117791.0	1117856.0	96769.0
1021088.0	1021216.0	1117858.0	1117986.0	96770.0
1021217.0	1021420.0	1117988.0	1118191.0	96771.0
1021421.0	1021563.0	1118193.0	1118335.0	96772.0
1021565.0	1021656.0	1118336.0	1118427.0	96771.0
1021658.0	1021708.0	1118428.0	1118478.0	96770.0
1021709.0	1021723.0	1118480.0	1118494.0	96771.0
1021725.0	1021969.0	1118495.0	1118739.0	96770.0
1021970.0	1021984.0	1118741.0	1118755.0	96771.0
1021986.0	1021998.0	1118756.0	1118768.0	96770.0
1022000.0	1022058.0	1118769.0	1118827.0	96769.0
1022060.0	1022087.0	1118828.0	1118855.0	96768.0
1022089.0	1022323.0	1118856.0	1119090.0	96767.0
1022325.0	1022377.0	1119091.0	1119143.0	96766.0
1022379.0	1022406.0	1119144.0	1119171.0	96765.0
1022408.0	1022522.0	1119172.0	1119286.0	96764.0
1022523.0	1023470.0	1119318.0	1120265.0	96795.0
1023471.0	1024851.0	1120267.0	1121647.0	96796.0
1024984.0	1026537.0	1121648.0	1123201.0	96664.0
1026538.0	1032195.0	1123203.0	1128860.0	96665.0
1032196.0	1034489.0	1128933.0	1131226.0	96737.0
1034490.0	1034739.0	1131271.0	1131520.0	96781.0
1034740.0	1034748.0	1131523.0	1131531.0	96783.0
1034750.0	1034882.0	1131532.0	1131664.0	96782.0
1034884.0	1035061.0	1131665.0	1131842.0	96781.0
1035062.0	1035595.0	1131844.0	1132377.0	96782.0
1035596.0	1039172.0	1132381.0	1135957.0	96785.0
1039173.0	1040226.0	1135959.0	1137012.0	96786.0
1040227.0	1040653.0	1137016.0	1137442.0	96789.0
1040654.0	1042316.0	1137445.0	1139107.0	96791.0
1042317.0	1044971.0	1139110.0	1141764.0	96793.0
1044973.0	1046354.0	1141765.0	1143146.0	96792.0
1046355.0	1046534.0	1143165.0	1143344.0	96810.0
1046535.0	1046678.0	1143381.0	1143524.0	96846.0
1046679.0	1049396.0	1143543.0	1146260.0	96864.0
1049407.0	1049765.0	1146261.0	1146619.0	96854.0
1049766.0	1050022.0	1146636.0	1146892.0	96870.0
1050023.0	1055403.0	1146902.0	1152282.0	96879.0
1055404.0	1056782.0	1152286.0	1153664.0	96882.0
1056958.0	1059247.0	1153665.0	1155954.0	96707.0
1059249.0	4074453.0	1155955.0	4171159.0	96706.0
4074455.0	5286877.0	4171160.0	5383582.0	96705.0
5286903.0	6555548.0	5383583.0	6652228.0	96680.0
6555549.0	7417095.0	6652230.0	7513776.0	96681.0
7417096.0	7470285.0	7513779.0	7566968.0	96683.0
7470287.0	8725216.0	7566969.0	8821898.0	96682.0
8725217.0	15343524.0	8821900.0	15440207.0	96683.0
15343525.0	18498060.0	15440211.0	18594746.0	96686.0
18498061.0	21156532.0	18594748.0	21253219.0	96687.0
21156533.0	21384625.0	21253221.0	21481313.0	96688.0
21384626.0	21387386.0	21481315.0	21484075.0	96689.0
21387403.0	21402762.0	21484076.0	21499435.0	96673.0
21402763.0	21408407.0	21499437.0	21505081.0	96674.0
21408408.0	21416288.0	21505085.0	21512965.0	96677.0
21416289.0	21416833.0	21513028.0	21513572.0	96739.0
21416834.0	21421696.0	21513574.0	21518436.0	96740.0
21421698.0	21439995.0	21518437.0	21536734.0	96739.0
21439998.0	21463268.0	21536735.0	21560005.0	96737.0
21463270.0	21479944.0	21560006.0	21576680.0	96736.0
21479947.0	21509813.0	21576681.0	21606547.0	96734.0
21509815.0	21529264.0	21606548.0	21625997.0	96733.0
21529265.0	21533281.0	22073273.0	22077289.0	544008.0
21533282.0	21541191.0	22065361.0	22073270.0	532079.0
21541193.0	21541233.0	22065320.0	22065360.0	524127.0
21541236.0	21541237.0	22065318.0	22065319.0	524082.0
21541238.0	21541721.0	22064832.0	22065315.0	523594.0
21541733.0	21546858.0	22059706.0	22064831.0	517973.0
21546860.0	21546863.0	22059702.0	22059705.0	512842.0
21546865.0	21556101.0	22050465.0	22059701.0	503600.0
21556103.0	21556198.0	22050369.0	22050464.0	494266.0
21556200.0	21557114.0	22049454.0	22050368.0	493254.0
21557116.0	21559344.0	22047225.0	22049453.0	490109.0
21559346.0	21559472.0	22047098.0	22047224.0	487752.0
21559473.0	21560338.0	21654767.0	21655632.0	95294.0
21560339.0	21560961.0	21655634.0	21656256.0	95295.0
21560962.0	21562364.0	21656265.0	21657667.0	95303.0
21562365.0	21562394.0	21657694.0	21657723.0	95329.0
21562395.0	21562509.0	21657730.0	21657844.0	95335.0
21562515.0	21562977.0	21657845.0	21658307.0	95330.0
21562978.0	21563149.0	21658309.0	21658480.0	95331.0
21563169.0	21563643.0	21658481.0	21658955.0	95312.0
21563647.0	21565132.0	21658956.0	21660441.0	95309.0
21565134.0	21565545.0	21660442.0	21660853.0	95308.0
21565546.0	21565665.0	21660855.0	21660974.0	95309.0
21565667.0	21566608.0	21660975.0	21661916.0	95308.0
21666609.0	21903586.0	22140003.0	22376980.0	473394.0
21903948.0	21904467.0	22376981.0	22377500.0	473033.0
21904468.0	21904524.0	22377519.0	22377575.0	473051.0
21904526.0	21905911.0	22377576.0	22378961.0	473050.0
21905912.0	21906796.0	22378963.0	22379847.0	473051.0
21906801.0	21906898.0	22379848.0	22379945.0	473047.0
21906900.0	21907926.0	22379946.0	22380972.0	473046.0
21907928.0	21908001.0	22380973.0	22381046.0	473045.0
21908003.0	21908569.0	22381047.0	22381613.0	473044.0
21908570.0	21908595.0	22381615.0	22381640.0	473045.0
21908596.0	21908599.0	22381645.0	22381648.0	473049.0
21908604.0	21908644.0	22381649.0	22381689.0	473045.0
21908645.0	21908733.0	22381691.0	22381779.0	473046.0
21908734.0	21909183.0	22381786.0	22382235.0	473052.0
21909184.0	21909188.0	22382246.0	22382250.0	473062.0
21909191.0	21909245.0	22382251.0	22382305.0	473060.0
21909248.0	21909254.0	22382306.0	22382312.0	473058.0
21909255.0	21909299.0	22382315.0	22382359.0	473060.0
21909300.0	21909372.0	22382362.0	22382434.0	473062.0
21909373.0	21909988.0	22382436.0	22383051.0	473063.0
21909989.0	21909991.0	22383062.0	22383064.0	473073.0
21909994.0	21910001.0	22383065.0	22383072.0	473071.0
21910006.0	21910030.0	22383073.0	22383097.0	473067.0
21910039.0	21910124.0	22383098.0	22383183.0	473059.0
21910125.0	21943024.0	22410796.0	22443695.0	500671.0
21943026.0	21974877.0	22443696.0	22475547.0	500670.0
21974879.0	21976265.0	22475548.0	22476934.0	500669.0
21976266.0	21977150.0	22476936.0	22477820.0	500670.0
21977151.0	22011252.0	22477822.0	22511923.0	500671.0
22011253.0	22040955.0	22511927.0	22541629.0	500674.0
22040957.0	22263006.0	22541630.0	22763679.0	500673.0
25263007.0	26684395.0	26935981.0	28357369.0	1672974.0
26684396.0	26684530.0	28357371.0	28357505.0	1672975.0
26684531.0	26687901.0	28357508.0	28360878.0	1672977.0
26687902.0	26692226.0	28360880.0	28365204.0	1672978.0
26692227.0	26699195.0	28365206.0	28372174.0	1672979.0
26699196.0	26699202.0	28372176.0	28372182.0	1672980.0
26699203.0	26699207.0	28372184.0	28372188.0	1672981.0
26699209.0	26699368.0	28372189.0	28372348.0	1672980.0
26699369.0	26724876.0	28372350.0	28397857.0	1672981.0
26724877.0	26727722.0	28397861.0	28400706.0	1672984.0
26727724.0	26728062.0	28400707.0	28401045.0	1672983.0
26728064.0	29863657.0	28401046.0	31536639.0	1672982.0
29863659.0	30762407.0	31536640.0	32435388.0	1672981.0
30762408.0	31833014.0	32435390.0	33505996.0	1672982.0
31833016.0	33998439.0	33505997.0	35671420.0	1672981.0
36998009.0	38334360.0	38841756.0	40178107.0	1843747.0
38334361.0	40018493.0	40178109.0	41862241.0	1843748.0
40018495.0	40097763.0	41862242.0	41941510.0	1843747.0
40097765.0	40103337.0	41941511.0	41947083.0	1843746.0
40103338.0	40103399.0	41947086.0	41947147.0	1843748.0
40103400.0	40104587.0	41951381.0	41952568.0	1847981.0
40104588.0	40976311.0	41952570.0	42824293.0	1847982.0
40976312.0	41354214.0	42824295.0	43202197.0	1847983.0
41354216.0	41354556.0	43202198.0	43202538.0	1847982.0
41354557.0	41356848.0	43202540.0	43204831.0	1847983.0
41356851.0	41371751.0	43204832.0	43219732.0	1847981.0
41371753.0	41375256.0	43219733.0	43223236.0	1847980.0
41375261.0	41375267.0	43223237.0	43223243.0	1847976.0
41375268.0	41375480.0	43223247.0	43223459.0	1847979.0
41375483.0	41377702.0	43223460.0	43225679.0	1847977.0
41377728.0	41377783.0	43225680.0	43225735.0	1847952.0
41377784.0	41379303.0	43225737.0	43227256.0	1847953.0
41379304.0	41379362.0	43301957.0	43302015.0	1922653.0
41379363.0	41379548.0	43302018.0	43302203.0	1922655.0
41379550.0	41379555.0	43302204.0	43302209.0	1922654.0
41379556.0	41380172.0	43302211.0	43302827.0	1922655.0
41380177.0	41382749.0	43302828.0	43305400.0	1922651.0
41382763.0	41385169.0	43305401.0	43307807.0	1922638.0
41385170.0	41387421.0	43307818.0	43310069.0	1922648.0
41387425.0	41389799.0	43310070.0	43312444.0	1922645.0
41389800.0	41392610.0	43312446.0	43315256.0	1922646.0
41392613.0	41393861.0	43315257.0	43316505.0	1922644.0
41393867.0	41394556.0	43316506.0	43317195.0	1922639.0
41394563.0	41396446.0	43317196.0	43319079.0	1922633.0
41396447.0	41397539.0	43319082.0	43320174.0	1922635.0
41397540.0	41397898.0	43320176.0	43320534.0	1922636.0
41397899.0	41398502.0	43320536.0	43321139.0	1922637.0
41398504.0	41399179.0	43321140.0	43321815.0	1922636.0
41399180.0	41399870.0	43321817.0	43322507.0	1922637.0
41399872.0	41400187.0	43322508.0	43322823.0	1922636.0
41400192.0	43192549.0	43322824.0	45115181.0	1922632.0
43192550.0	43364293.0	45115183.0	45286926.0	1922633.0
43364294.0	46115074.0	45286928.0	48037708.0	1922634.0
46115075.0	46115085.0	48037710.0	48037720.0	1922635.0
46115086.0	46115123.0	48037723.0	48037760.0	1922637.0
46115124.0	47927535.0	48037762.0	49850173.0	1922638.0
47927537.0	47972485.0	49850174.0	49895122.0	1922637.0
47972487.0	48212648.0	49895123.0	50135284.0	1922636.0
48212650.0	48227384.0	50135285.0	50150019.0	1922635.0
48227385.0	48227403.0	50150022.0	50150040.0	1922637.0
48227404.0	49737804.0	50150043.0	51660443.0	1922639.0
49737805.0	51121552.0	51660445.0	53044192.0	1922640.0
51121554.0	61660894.0	53044193.0	63583533.0	1922639.0
61660896.0	61671999.0	63583534.0	63594637.0	1922638.0
61672000.0	61672910.0	63594639.0	63595549.0	1922639.0
61672911.0	61679449.0	63595552.0	63602090.0	1922641.0
61679451.0	62410760.0	63602091.0	64333400.0	1922640.0
62460761.0	62463826.0	64464644.0	64467709.0	2003883.0
62463827.0	62464075.0	64467711.0	64467959.0	2003884.0
62464077.0	62491310.0	64467960.0	64495193.0	2003883.0
62491312.0	64876554.0	64495194.0	66880436.0	2003882.0
64876555.0	64940820.0	66880438.0	66944703.0	2003883.0
64940821.0	66068163.0	66944705.0	68072047.0	2003884.0
66068165.0	66068181.0	68072048.0	68072064.0	2003883.0
66068183.0	66068190.0	68072065.0	68072072.0	2003882.0
66068192.0	66068199.0	68072073.0	68072080.0	2003881.0
66068201.0	66068208.0	68072081.0	68072088.0	2003880.0
66068210.0	66068218.0	68072089.0	68072097.0	2003879.0
66068220.0	66068242.0	68072098.0	68072120.0	2003878.0
66068247.0	66068252.0	68072121.0	68072126.0	2003874.0
66068253.0	66068278.0	68072129.0	68072154.0	2003876.0
66068279.0	66068283.0	68072161.0	68072165.0	2003882.0
66068290.0	66068317.0	68072166.0	68072193.0	2003876.0
66068320.0	66068328.0	68072194.0	68072202.0	2003874.0
66068330.0	66068350.0	68072203.0	68072223.0	2003873.0
66068356.0	66068369.0	68072224.0	68072237.0	2003868.0
66068375.0	66068384.0	68072238.0	68072247.0	2003863.0
66068385.0	66068395.0	68072252.0	68072262.0	2003867.0
66068398.0	66068407.0	68072263.0	68072272.0	2003865.0
66068408.0	66068434.0	68072282.0	68072308.0	2003874.0
66068439.0	66068483.0	68072309.0	68072353.0	2003870.0
66068484.0	66068496.0	68072361.0	68072373.0	2003877.0
66068497.0	66068514.0	68072378.0	68072395.0	2003881.0
66068515.0	66068525.0	68072400.0	68072410.0	2003885.0
66068530.0	66068541.0	68072411.0	68072422.0	2003881.0
66068543.0	66068544.0	68072423.0	68072424.0	2003880.0
66068545.0	66068560.0	68072428.0	68072443.0	2003883.0
66068561.0	66068572.0	68072445.0	68072456.0	2003884.0
66068573.0	66068590.0	68072463.0	68072480.0	2003890.0
66068592.0	66068616.0	68072481.0	68072505.0	2003889.0
66068618.0	66068619.0	68072506.0	68072507.0	2003888.0
66068621.0	66068695.0	68072508.0	68072582.0	2003887.0
66068696.0	66068718.0	68072588.0	68072610.0	2003892.0
66068722.0	66068739.0	68072611.0	68072628.0	2003889.0
66068740.0	66068749.0	68072633.0	68072642.0	2003893.0
66068752.0	66068788.0	68072643.0	68072679.0	2003891.0
66068789.0	66068803.0	68072682.0	68072696.0	2003893.0
66068807.0	66068829.0	68072697.0	68072719.0	2003890.0
66068836.0	66068863.0	68072720.0	68072747.0	2003884.0
66068864.0	66068887.0	68072750.0	68072773.0	2003886.0
66068888.0	66075312.0	68072775.0	68079199.0	2003887.0
66075313.0	66076032.0	68079208.0	68079927.0	2003895.0
66076042.0	66078376.0	68079928.0	68082262.0	2003886.0
66078387.0	66078865.0	68082263.0	68082741.0	2003876.0
66078868.0	66080134.0	68082742.0	68084008.0	2003874.0
66080136.0	66080838.0	68084009.0	68084711.0	2003873.0
66080849.0	66080877.0	68084712.0	68084740.0	2003863.0
66080882.0	66083777.0	68084741.0	68087636.0	2003859.0
66083778.0	66085081.0	68087638.0	68088941.0	2003860.0
66085083.0	70429224.0	68088942.0	72433083.0	2003859.0
70429225.0	70551809.0	72433085.0	72555669.0	2003860.0
70551810.0	72852620.0	72555671.0	74856481.0	2003861.0
72852624.0	72854543.0	74856482.0	74858401.0	2003858.0
72854544.0	72858493.0	74858421.0	74862370.0	2003877.0
72858494.0	72863428.0	74862372.0	74867306.0	2003878.0
72863430.0	72866639.0	74867307.0	74870516.0	2003877.0
72866642.0	72866716.0	74870517.0	74870591.0	2003875.0
72866717.0	72866921.0	74870593.0	74870797.0	2003876.0
72866923.0	72869833.0	74870798.0	74873708.0	2003875.0
72869838.0	72875167.0	74873709.0	74879038.0	2003871.0
72875169.0	72880845.0	74879039.0	74884715.0	2003870.0
72880850.0	72881446.0	74884716.0	74885312.0	2003866.0
72881447.0	72882503.0	74885316.0	74886372.0	2003869.0
72882505.0	72882590.0	74886373.0	74886458.0	2003868.0
72882591.0	72883190.0	74886460.0	74887059.0	2003869.0
72883191.0	72884283.0	74887062.0	74888154.0	2003871.0
72884284.0	72885719.0	74888161.0	74889596.0	2003877.0
72885721.0	72885994.0	74889597.0	74889870.0	2003876.0
72885996.0	72887237.0	74889871.0	74891112.0	2003875.0
72887239.0	72888541.0	74891113.0	74892415.0	2003874.0
72888543.0	72889237.0	74892416.0	74893110.0	2003873.0
72889262.0	72889274.0	74893111.0	74893123.0	2003849.0
72889276.0	72889676.0	74893124.0	74893524.0	2003848.0
72889677.0	72891596.0	74893579.0	74895498.0	2003902.0
72891597.0	72891753.0	74895501.0	74895657.0	2003904.0
72891754.0	72893438.0	74895659.0	74897343.0	2003905.0
72893442.0	72895234.0	74897344.0	74899136.0	2003902.0
72895235.0	72895476.0	74899138.0	74899379.0	2003903.0
72895477.0	72899313.0	74899381.0	74903217.0	2003904.0
72899314.0	72901876.0	74903220.0	74905782.0	2003906.0
72901877.0	72910694.0	74905784.0	74914601.0	2003907.0
72910695.0	72913088.0	74914603.0	74916996.0	2003908.0
72913091.0	72913796.0	74916997.0	74917702.0	2003906.0
72913798.0	73234011.0	74917703.0	75237916.0	2003905.0
73234012.0	73612643.0	75237931.0	75616562.0	2003919.0
73612644.0	73723453.0	75616564.0	75727373.0	2003920.0
73723455.0	74401408.0	75727374.0	76405327.0	2003919.0
74401410.0	75969595.0	76405328.0	77973513.0	2003918.0
75969596.0	76431481.0	77973515.0	78435400.0	2003919.0
76431483.0	77521754.0	78435401.0	79525672.0	2003918.0
77529187.0	77541057.0	79533105.0	79544975.0	2003918.0
77541060.0	77546461.0	79544976.0	79550377.0	2003916.0
77623076.0	77630507.0	79525673.0	79533104.0	1902597.0
77630508.0	77630561.0	79656649.0	79656702.0	2026141.0
77630562.0	77630617.0	79656709.0	79656764.0	2026147.0
77630618.0	77630646.0	79656781.0	79656809.0	2026163.0
77630647.0	77630755.0	79656811.0	79656919.0	2026164.0
77630772.0	77631607.0	79656920.0	79657755.0	2026148.0
