CYP1B1	5.402932
AKR1B10	4.198148
SLC7A11	3.5393295
CEACAM5	2.9075327
CYP1A1	2.747095
ALDH3A1	2.3004122
UCHL1	2.2902298
KRT13	2.1572104
ME1	2.1323318
GPX2	2.1005974
MUC5AC	2.0250359
GAD1	1.9508543
SPRR3	1.9341507
CABYR	1.9105177
H19	1.8788834
MUCL1	1.8616867
LINC01697	1.8539152
CXCL14	1.8291245
TCN1	1.8179064
NMRAL2P	1.8037586
SFRP2	1.7776928
ADH7	1.6592321
C15orf48	1.656951
MIR147B	1.656951
SRPX2	1.6139221
DUOX2	1.5866184
SCEL	1.5558491
TFF1	1.5314245
PHEX	1.5313873
AKR1C3	1.4716358
CLDN10	1.4362574
B3GNT6	1.418416
KRT6A	1.3465729
PIR	1.3302841
TM4SF1	1.3277941
TMCC3	1.3241453
AZGP1	1.3202019
AC010327.1	1.2744045
HGD	1.2710066
NQO1	1.2626781
DNAJC12	1.2242327
FGFBP1	1.2215128
SPRR1A	1.2084093
DTNA	1.2006626
UGT1A5	1.1672697
UGT1A1	1.1672697
UGT1A10	1.1672697
UGT1A3	1.1672697
UGT1A4	1.1672697
UPK1B	1.1615715
CBR1	1.1324062
CA12	1.1264381
TRIM16L	1.124568
TRIM16	1.124568
CYP4F3	1.1214886
SERPINB2	1.115366
ABHD2	1.1110392
CD109	1.1024723
SPRR1B	1.0964003
ABCA12	1.0957994
AC091544.4	1.0837479
AHRR	1.0721731
LINC00342	1.0686255
STATH	1.066164
TPRXL	1.0618048
HEPACAM2	1.0557299
CYP4F11	1.052414
KRT14	1.0505791
MTHFD2	1.043828
CSTA	1.0424347
CYP3A5	1.0398273
MIPOL1	1.0380764
CEACAM6	1.0337067
GDF15	1.0287447
CLIP4	1.0254374
AL121758.1	1.0055637
SRXN1	1.0055637
WDR72	0.9989042
FAM3B	0.9976139
PLA2G4A	0.99718094
PHLDA1	0.995636
ANXA3	0.98144627
IL1RN	0.97181034
DSG3	0.9676361
TSPAN5	0.94587326
ELMOD1	0.93877316
FAM110C	0.9348364
CDC42EP5	0.92759514
PGD	0.923728
GALNT6	0.91337967
HTATIP2	0.91296196
S100A9	0.9097996
VSIG2	0.90933895
TMEM45B	0.90915585
ANKRD22	0.9068365
DEFB1	0.9031286
HS6ST2	0.9024801
TKT	0.90070343
AC110619.1	0.8998575
GPAT3	0.8967953
TXNRD1	0.89122677
ABCC3	0.8879652
NEK6	0.8847456
SYTL5	0.8833513
CBR3	0.8675499
GSEC	0.86670303
G6PD	0.8628397
MYRF	0.8604889
TALDO1	0.85744
LRRC31	0.8550091
GMDS	0.8501282
NAV1	0.8427086
S100A10	0.83698654
SEC24D	0.8358402
TLE1P1	0.8323107
EGF	0.826354
DNER	0.8249197
ATP6V0A4	0.8207865
ABCB6	0.8195076
SDCBP2	0.81908035
GCLC	0.8127537
JAKMIP3	0.81038857
GCNT3	0.81003284
HDAC9	0.80722713
APOBEC3A	0.80440426
SLC26A9	0.80325985
FOXA3	0.79947567
ALDH1A3	0.791419
WNT5A	0.7896185
EMP1	0.78370285
GSR	0.7828455
PHLDA2	0.7814293
PLA2G10	0.7760029
AC136443.1	0.7760029
TXN	0.7737942
LYPD3	0.7729893
TIMP3	0.75767803
MEP1A	0.756423
GALNT12	0.75316715
MSMB	0.7524338
ADM	0.7458477
TFF3	0.7406006
RIT1	0.73610973
DPYSL3	0.73407173
NR0B1	0.7268696
AC017002.6	0.7267113
KLF4	0.72373295
HTR2B	0.7223911
TNNT3	0.7216425
GALNT7	0.7183342
SCG2	0.7152834
RNFT2	0.70981884
SPDEF	0.7044487
SLC2A1	0.7026377
LOXL4	0.7024689
FKBP11	0.699996
ELFN2	0.6967249
FUT3	0.69465256
QPCT	0.6886196
BPIFB2	0.6835537
INPP4B	0.68346405
PROM2	0.6807203
AC073610.2	0.6760521
S100P	0.67529964
RNF175	0.6748934
GBP2	0.6736164
PPP2R2C	0.66904354
ERMP1	0.66862774
TMEM64	0.6653795
FAM83D	0.664279
PALM2-AKAP2	0.6635752
AKAP2	0.6635752
RAB27B	0.6628723
ZSCAN31	0.6572418
CENPK	0.65451145
ABCC1	0.6541996
TLE1	0.65380573
FCER1A	0.6518717
TIAM1	0.6500273
CLIC3	0.647645
TOP2A	0.6462145
SLC45A3	0.6454325
IGFBP6	0.64431286
PHLDB2	0.6442623
GNE	0.6435375
SLC16A7	0.6395817
AC022034.1	0.6375971
DHX35	0.6356888
ABRACL	0.6355028
MLKL	0.633935
FA2H	0.63353634
GALE	0.63285065
ZNF467	0.63015556
DSC2	0.6276159
KCNK6	0.627141
ECT2	0.6236143
KDELR3	0.62241364
GALNT5	0.6206951
PVT1	0.6188469
ADAM9	0.61726
ACSL1	0.61424637
HK2	0.61287785
AC019117.1	0.6073828
TUBB6	0.6072855
GCLM	0.6071243
NTN4	0.60672
AKR1B1	0.606514
FUT6	0.60314846
MAP1B	0.5997791
RDH10	0.59927845
MANSC1	0.59608936
MTHFD1L	0.5960245
ANKRD36B	0.5954132
NADK	0.59152603
S100A16	0.5914631
UGT1A9	0.5913887
UGT1A8	0.5913887
JAML	0.5912781
MUC12	0.5884161
BCAT1	0.5865536
BCL2L14	0.58335495
CREB3L1	0.58323
MPEG1	0.5812731
GPRC5A	0.5799637
EDEM3	0.5766926
AC010255.3	0.5744009
TMPRSS4	0.5721302
CDK5RAP2	0.57175064
PSG3	0.5692768
OCA2	0.56798744
MAFG	0.56726265
MUC1	0.56487274
TSPAN8	0.5642443
TCF4-AS1	0.56331825
PANX2	0.56313324
NPDC1	0.5621586
AL807752.6	0.5621586
CNTNAP3P2	0.5595436
CNGB1	0.5591297
TMEM178B	0.5569639
S100A14	0.5563612
AC124319.1	0.5542698
AC105446.1	0.55420876
APOBEC3B	0.55328083
FTX	0.5527401
IGF2	0.55190086
AC132217.2	0.55190086
MYADM	0.549839
SECTM1	0.549243
MFSD2A	0.5469818
AL158206.1	0.54667187
RNASE6	0.5439148
UGT1A6	0.54322624
UGT1A7	0.54322624
BDNF	0.5423851
CCPG1	0.53938675
SLC51A	0.5393362
CHAD	0.5392351
DNASE1L3	0.5381937
EPHB1	0.53718567
MMP28	0.5355797
TMEM238L	0.5336132
AC015908.6	0.5336132
LPCAT4	0.5319967
PHTF2	0.53111076
OSGIN1	0.5310097
MAP3K8	0.5284672
EPHA7	0.52701664
FAM3D	0.5269108
C4orf48	0.52491856
TMEM200C	0.5238447
KBTBD11	0.5230007
A2M	0.52290344
SCIN	0.5218687
TBC1D30	0.5149269
HMGCS2	0.51448536
IFRD1	0.51341915
LYPLA1	0.51255894
NRCAM	0.5097084
PRDX1	0.5087223
TRIM5	0.5080557
ARRDC4	0.50768757
SLC30A7	0.5056305
SERINC2	0.5047779
MFSD4A	0.50419617
SYTL4	0.5037136
AL034397.3	0.5025549
MIR223	0.5025549
DOCK8	0.5012293
TIMP1	0.50034904
PAM	0.5000744
CD44	0.49944878
RAP1GAP	0.49906158
CIT	0.49773407
IFNAR2	0.49743176
VPS37B	0.49480152
MAN1A1	0.49414825
HYAL1	0.49256992
ARNTL2	0.49189663
AC009951.1	0.4912691
MBOAT2	0.49099255
ST6GALNAC1	0.49063015
IDS	0.49053574
CHST2	0.48805714
PSD3	0.48692417
FTH1	0.48479652
CACNA1D	0.48355007
GABARAPL1	0.48242092
CCN2	0.4823246
EPS8L3	0.4821968
VPS13D	0.4811697
GUCY1A1	0.4791298
BACE2	0.47835922
TENM4	0.4781294
LYZ	0.47733307
ASPH	0.47569466
SLC3A2	0.47565365
ATP2A3	0.47524452
NPL	0.47270966
CYP4F2	0.47162724
AGPS	0.47082138
LRRC8A	0.47058392
IP6K3	0.46835995
MYO1G	0.46831512
KIF16B	0.46755314
MEGF9	0.4663515
FAM114A1	0.4656353
RESF1	0.46316433
AC009318.3	0.45877934
TEPP	0.4580469
LRRC8D	0.45678425
ADGRE5	0.45609856
TMED3	0.45567226
AC026803.2	0.45328903
ANKRD20A5P	0.45182228
ANKRD20A11P	0.45182228
ALAS1	0.45106697
AIFM2	0.45097637
GULP1	0.44820786
SERINC5	0.44670582
MAF	0.44532013
SORL1	0.4413023
AC244197.3	0.4405899
KIAA1147	0.44043827
TMEM92	0.4399433
TAF13	0.43893147
SPAG9	0.43850803
MREG	0.43676472
ENTPD4	0.43649483
C2orf70	0.43561268
AC079594.2	0.43549252
WFDC1	0.43480682
B4GALT4	0.4343195
ADCY7	0.43402863
GRN	0.43345547
ABLIM3	0.43289375
EIF2AK3	0.43281078
AC090227.1	0.4327383
STAU2	0.43089294
BICDL1	0.430871
PCOTH	0.4305296
BOK	0.43044472
ULBP2	0.42934132
ST3GAL4	0.42780304
EPB41	0.42613602
ATP11A	0.42555237
SAPCD1-AS1	0.42460632
TGFBI	0.42354393
DNAAF4-CCPG1	0.42214012
AC026470.1	0.4220333
IMPA2	0.4218788
AC074143.1	0.42171383
BACH1	0.41882324
MB21D2	0.41863537
TMSB4XP8	0.41857147
TMSB4X	0.41857147
TMSB4XP6	0.41857147
FAM83A	0.41705704
ITGAV	0.4164486
TEP1	0.41623974
MIAT	0.4160881
FTL	0.413702
FTLP3	0.413702
MIR22HG	0.41231823
GSN	0.41028976
TMEM181	0.40949535
CEMIP2	0.40650845
AL133330.1	0.40485764
MIR21	0.40291595
PLEKHH2	0.40258503
GALNT3	0.40200424
FGD6	0.39958954
STS	0.39797592
ZDHHC9	0.3978548
PNP	0.3969679
LGMN	0.39640903
SLC20A1	0.3957653
SLFN5	0.39497375
DOP1B	0.394948
PTAFR	0.39440155
PLAU	0.39246178
CTSC	0.3921957
SPHK1	0.3906126
AGR2	0.3888569
TRPM4	0.38852692
STXBP3	0.38774204
SYNJ2	0.38754177
IBTK	0.3837471
PIGR	0.38253975
SLC17A5	0.38250732
SYT8	0.3814659
TPBG	0.38068008
CYSRT1	0.3806076
CDC14B	0.3799038
CDC7	0.37822723
RAP2B	0.37805653
LINC00643	0.37699652
SLC35A3	0.37675667
IGF1	0.37567425
MRAP2	0.37550354
WFDC2	0.37452126
AGPAT4	0.3744011
MSRB1	0.37408257
OSBPL10	0.37369442
CARD6	0.37290382
MELK	0.37263012
LRRFIP2	0.3722496
TMEM117	0.37208652
ASPM	0.37157917
TAOK3	0.37052917
TM9SF3	0.3689108
ASPHD2	0.36852646
LINP1	0.3678627
TMEM165	0.36765385
COMP	0.3668642
CTSD	0.36595917
AOC1	0.3659563
TNFRSF10A	0.365942
STAB1	0.36589146
MYO6	0.3642702
CP	0.3641796
CYP4F12	0.36302376
SLC6A6	0.36287403
TLR6	0.36266136
ALPK3	0.362113
CR381670.1	0.3617239
AC138776.1	0.3617239
LRP10	0.3610716
LAMP2	0.35928535
C5orf30	0.3579445
FNBP1L	0.35788345
SH3D19	0.35782146
CDCP1	0.3570881
TFRC	0.35662842
RABEP2	0.356431
CARD8-AS1	0.35571194
GLTPP1	0.35533333
ATP8B1	0.3551979
KCNE3	0.35367584
ANO10	0.3518257
CACNA2D3	0.35173702
MAPK13	0.3515072
STRA6	0.34979248
MBOAT7	0.3487854
